1,2,3,4,5,6
0.816091954022989,0.908045977011494,0.831460674157303,0.842696629213483,0.232558139534884,0.896551724137931
0.956043956043956,1,1,0.844444444444444,0.83695652173913,1
1,0.902173913043478,1,0.911111111111111,1,0.909090909090909
0.315217391304348,0.218390804597701,0.0777777777777778,0.522222222222222,0.0652173913043478,0.0659340659340659
1,1,0.933333333333333,1,0.850574712643678,0.795454545454545
0.791208791208791,1,1,0.911111111111111,1,1
0.417582417582418,1,0.932584269662921,1,0.978260869565217,0.923913043478261
0.366666666666667,0.0978260869565217,0.0769230769230769,0.1,0.0888888888888889,0.261363636363636
0.98876404494382,0.886363636363636,0.919540229885057,0.777777777777778,0.912087912087912,1
1,1,0.944444444444444,0.888888888888889,0.932584269662921,0.931818181818182
0.548387096774194,1,0.83695652173913,0.833333333333333,1,0.922222222222222
0,0.1,0.409090909090909,0,0.101123595505618,0.111111111111111
0.887640449438202,0.944444444444444,1,0.588888888888889,0.855555555555556,0.866666666666667
0.914893617021277,1,0.932584269662921,0.733333333333333,0.944444444444444,0.923913043478261
0.933333333333333,1,1,0.733333333333333,1,1
0.120879120879121,0.172413793103448,0.134831460674157,0.133333333333333,0.142857142857143,0.130434782608696
0.887640449438202,0.955555555555556,0.831460674157303,0.833333333333333,0.920454545454545,0.823529411764706
0.747252747252747,1,1,0.977777777777778,0.988888888888889,1
0.288888888888889,1,1,0.677777777777778,1,1
0,0.477777777777778,0.230769230769231,0,0.222222222222222,0.177777777777778
0.842696629213483,0.909090909090909,1,0.633333333333333,0.877777777777778,0.858695652173913
1,1,0.888888888888889,0.622222222222222,0.922222222222222,0.896551724137931
0.344086021505376,0.932584269662921,0.955555555555556,1,1,1
0,0.133333333333333,0.147727272727273,0.177777777777778,0.137931034482759,0.241758241758242
0.844444444444444,0.920454545454545,0.881720430107527,0.744444444444444,0.822222222222222,0.933333333333333
0.771739130434783,0.955555555555556,1,0.933333333333333,0.934782608695652,1
0.0555555555555556,1,1,1,0.955555555555556,1
0,0.151162790697674,0.411111111111111,0.2,0.21978021978022,0.521739130434783
0.1,0.855555555555556,0.933333333333333,0.791208791208791,0.597701149425287,0.943820224719101
0,1,1,1,0.945054945054945,0.921348314606742
0,0.922222222222222,1,0.877777777777778,0.97752808988764,0.910112359550562
0,0.184782608695652,0.318681318681319,0.224719101123595,0.255555555555556,0.177777777777778
0.123595505617978,0.9,0.831460674157303,0.766666666666667,0.989010989010989,0.806451612903226
0.466666666666667,0.956043956043956,0.933333333333333,1,1,1
0.130434782608696,1,0.922222222222222,0.677777777777778,1,1
0.0465116279069767,0.377777777777778,0.411111111111111,0.255555555555556,0.494252873563218,0.409090909090909
0.684782608695652,0.944444444444444,0.923076923076923,0.9,1,1
0.934065934065934,0.932584269662921,1,0.977777777777778,0.89010989010989,0.945652173913043
1,0.91304347826087,0.967032967032967,0.9,0.932584269662921,0.921348314606742
0.111111111111111,0.211111111111111,0.318681318681319,0.455555555555556,0.451612903225806,0.358695652173913
0.155555555555556,0.791208791208791,0.922222222222222,0.655555555555556,0.735632183908046,1
0,0.943820224719101,0.933333333333333,0.711111111111111,0.720430107526882,1
0,1,1,0.888888888888889,1,1
0,0.450549450549451,0.461538461538462,0.266666666666667,0.644444444444444,0.51685393258427
0,0.932584269662921,1,0.955555555555556,1,0.989010989010989
0,0.923076923076923,0.855555555555556,0.788888888888889,0.933333333333333,0.876404494382023
0.0549450549450549,1,0.888888888888889,0.655555555555556,0.989247311827957,1
0,0.241758241758242,0.255555555555556,0.266666666666667,0.0344827586206897,0.275862068965517
NaN,0.735632183908046,0.733333333333333,0.744444444444444,0.777777777777778,0.688888888888889
NaN,1,1,0.988888888888889,0.911111111111111,1
NaN,1,1,0.911111111111111,0.988888888888889,0.966666666666667
NaN,0.255555555555556,0.302325581395349,0.277777777777778,0.315217391304348,0.315217391304348
NaN,0.901098901098901,0.633333333333333,0.711111111111111,0.9,0.977272727272727
NaN,0.816091954022989,0.925531914893617,0.922222222222222,1,1
NaN,0.944444444444444,0.688888888888889,0.988888888888889,0.908045977011494,0.932584269662921
NaN,0.142857142857143,0.6,0.311111111111111,0.388888888888889,0.333333333333333
NaN,0.644444444444444,1,0.777777777777778,0.67032967032967,0.677777777777778
NaN,1,1,0.877777777777778,0.910112359550562,0.944444444444444
NaN,1,1,0.733333333333333,0.956989247311828,1
NaN,0.406593406593407,0.311111111111111,0.3,0.314606741573034,0.459770114942529
NaN,1,0.978021978021978,0.811111111111111,0.593406593406593,1
NaN,0.933333333333333,0.933333333333333,0.922222222222222,0.820224719101124,1
NaN,0.827956989247312,0.989010989010989,1,1,0.945054945054945
NaN,0.277777777777778,0.333333333333333,0.555555555555556,0.566666666666667,0.32967032967033
NaN,0.677777777777778,0.622222222222222,0.9,0.9,0.659090909090909
NaN,1,0.880434782608696,0.944444444444444,0.879120879120879,0.869565217391304
NaN,1,1,0.933333333333333,0.98876404494382,1
NaN,0.295454545454545,0.351648351648352,0.333333333333333,0.577777777777778,0.411111111111111
NaN,0.617977528089888,0.633333333333333,0.655555555555556,1,1
NaN,1,0.911111111111111,1,1,1
NaN,1,1,0.855555555555556,0.923913043478261,1
NaN,0.340659340659341,0.522222222222222,0.277777777777778,0.477777777777778,0.566666666666667
NaN,0.954022988505747,1,0.6,0.703296703296703,0.866666666666667
NaN,1,0.898876404494382,0.966666666666667,0.955056179775281,1
NaN,0.923913043478261,1,0.811111111111111,0.988888888888889,1
NaN,0.355555555555556,0.363636363636364,0.377777777777778,0.355555555555556,0.488888888888889
NaN,0.411111111111111,0.877777777777778,0.611111111111111,0.655555555555556,0.888888888888889
NaN,1,0.91304347826087,0.922222222222222,1,0.89010989010989
NaN,1,0.877777777777778,0.877777777777778,1,1
NaN,0.379310344827586,0.438202247191011,0.411111111111111,0.351648351648352,0.56043956043956
NaN,0.555555555555556,0.577777777777778,0.6,0.563218390804598,0.722222222222222
NaN,1,1,1,1,0.911111111111111
NaN,1,0.933333333333333,0.933333333333333,1,1
NaN,0.307692307692308,0.433333333333333,0.4,0.466666666666667,0.426966292134831
NaN,0.611111111111111,0.602272727272727,0.966666666666667,0.844444444444444,0.5
NaN,1,0.9,0.944444444444444,0.942528735632184,0.933333333333333
NaN,0.932584269662921,0.934782608695652,0.866666666666667,1,1
NaN,0.411111111111111,0.477777777777778,0.355555555555556,0.5,0.505494505494505
NaN,0.528089887640449,0.944444444444444,0.6,0.544444444444444,1
NaN,1,0.909090909090909,1,1,0.722222222222222
NaN,0.934782608695652,0.777777777777778,1,0.944444444444444,0.943820224719101
NaN,0.413793103448276,0.415730337078652,0.433333333333333,0.455555555555556,0.477777777777778
NaN,0.777777777777778,0.677777777777778,0.788888888888889,0.662921348314607,0.625
NaN,0.933333333333333,0.935483870967742,0.922222222222222,1,0.922222222222222
NaN,1,0.852272727272727,1,1,1
NaN,0.440860215053763,0.211111111111111,0.455555555555556,0.522222222222222,0.5
NaN,0.988888888888889,0.466666666666667,0.4,0.912087912087912,0.967391304347826
NaN,0.922222222222222,0.666666666666667,1,0.943820224719101,0.931818181818182
NaN,1,NaN,1,1,0.922222222222222
NaN,0.477777777777778,NaN,0.455555555555556,0.0681818181818182,0.544444444444444
NaN,0.584269662921348,NaN,0.511111111111111,0.168539325842697,0.477777777777778
NaN,0.944444444444444,NaN,0.9,0.619565217391304,1
NaN,0.903225806451613,NaN,1,0.1,1
NaN,0.386363636363636,NaN,0.388888888888889,0.186813186813187,0.532608695652174
NaN,0.455555555555556,NaN,0.9,0.25,0.629213483146067
NaN,0.648351648351648,NaN,1,0.655555555555556,0.876404494382023
NaN,1,NaN,0.9,0.450549450549451,0.934065934065934
NaN,0.362637362637363,NaN,0.5,0.539325842696629,0.544444444444444
NaN,0,NaN,0.155555555555556,0.565217391304348,0.593406593406593
NaN,0.9,NaN,0.933333333333333,1,0.955056179775281
NaN,0.909090909090909,NaN,1,0.847826086956522,1
NaN,0.522222222222222,NaN,0.522222222222222,0.51685393258427,0.606741573033708
NaN,1,NaN,0.577777777777778,0.355555555555556,0.422222222222222
NaN,1,NaN,1,0.977777777777778,0.869565217391304
NaN,1,NaN,0.911111111111111,0.9,1
NaN,0.454545454545455,NaN,0.555555555555556,0.615384615384615,0.58695652173913
NaN,0.433333333333333,NaN,0.377777777777778,0.409090909090909,0.788888888888889
NaN,1,NaN,0.722222222222222,0.989010989010989,1
NaN,0.922222222222222,NaN,0.922222222222222,1,1
NaN,0.555555555555556,NaN,0.488888888888889,0.622222222222222,0.533333333333333
NaN,0.611111111111111,NaN,0.711111111111111,0.736263736263736,0.402173913043478
NaN,0.956043956043956,NaN,0.833333333333333,0.98876404494382,1
NaN,1,NaN,1,0.923913043478261,0.922222222222222
NaN,0.566666666666667,NaN,0.6,0.625,0.651685393258427
NaN,0.6,NaN,0.4,0.644444444444444,0.438202247191011
NaN,0.922222222222222,NaN,1,0.922222222222222,1
NaN,1,NaN,0.933333333333333,1,1
NaN,0.622222222222222,NaN,0.633333333333333,0.66304347826087,0.626373626373626
NaN,0.604395604395604,NaN,0.9,0.590909090909091,0.367816091954023
NaN,1,NaN,1,0.934782608695652,0.822222222222222
NaN,0.911111111111111,NaN,0.811111111111111,1,1
NaN,0.647727272727273,NaN,0.622222222222222,0.688888888888889,0.662921348314607
NaN,0.388888888888889,NaN,0.6,0.274725274725275,0.41304347826087
NaN,0.956989247311828,NaN,1,1,1
NaN,0.943820224719101,NaN,0.988888888888889,1,1
NaN,0.604395604395604,NaN,0.522222222222222,0.67816091954023,0.674157303370786
NaN,0.4,NaN,0.622222222222222,0.144444444444444,0.544444444444444
NaN,1,NaN,0.933333333333333,0.6,1
NaN,1,NaN,1,1,0.933333333333333
NaN,0.633333333333333,NaN,0.655555555555556,0.747252747252747,0.666666666666667
NaN,0.739130434782609,NaN,0.344444444444444,0.561797752808989,0.670454545454545
NaN,0.908045977011494,NaN,0.933333333333333,0.924731182795699,0.988888888888889
NaN,1,NaN,1,1,0.933333333333333
NaN,0.659340659340659,NaN,0.577777777777778,0.733333333333333,0.733333333333333
NaN,0.344444444444444,NaN,0.366666666666667,0.659340659340659,0.736263736263736
NaN,0.91304347826087,NaN,0.966666666666667,0.944444444444444,1
NaN,1,NaN,0.911111111111111,0.902173913043478,1
NaN,0.633333333333333,NaN,0.7,0.738636363636364,0.730337078651685
NaN,0.706521739130435,NaN,0.333333333333333,0.433333333333333,0.775280898876405
NaN,1,NaN,1,1,1
NaN,0.931818181818182,NaN,1,1,0.898876404494382
NaN,0.688888888888889,NaN,0.611111111111111,0.822222222222222,0.763440860215054
NaN,0.315217391304348,NaN,0.344444444444444,0.640449438202247,0.511363636363636
NaN,0.875,NaN,0.9,0.989247311827957,1
NaN,0.945054945054945,NaN,1,0.831460674157303,1
NaN,0.696629213483146,NaN,0.688888888888889,0.788888888888889,0.688888888888889
NaN,0.511111111111111,NaN,0.6,0.444444444444444,0.426966292134831
NaN,0.933333333333333,NaN,0.988888888888889,0.911111111111111,0.866666666666667
NaN,0.9,NaN,0.933333333333333,0.911111111111111,0.989247311827957
NaN,0.717391304347826,NaN,0.622222222222222,0.797752808988764,0.793103448275862
NaN,0.303370786516854,NaN,0.533333333333333,0.554347826086957,0.266666666666667
NaN,0.943820224719101,NaN,1,0.942528735632184,1
NaN,0.922222222222222,NaN,0.933333333333333,0.944444444444444,0.966292134831461
NaN,0.733333333333333,NaN,0.555555555555556,0.777777777777778,0.782608695652174
NaN,0.304347826086957,NaN,0.277777777777778,0.555555555555556,0.193181818181818
NaN,0.942528735632184,NaN,1,1,0.967741935483871
NaN,1,NaN,1,0.988636363636364,1
NaN,0.741573033707865,NaN,0.655555555555556,0.833333333333333,0.833333333333333
NaN,0.588888888888889,NaN,0.755555555555556,0.173913043478261,0.282608695652174
NaN,0.945054945054945,NaN,0.9,0.877777777777778,0.9
NaN,0.677777777777778,NaN,0.988888888888889,1,1
NaN,0.744444444444444,NaN,0.911111111111111,1,0.988888888888889
